what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411119524012
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.format",1411119525506
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411119526547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411119527342
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411119531710
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411119568478
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411119616198
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411119619926
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411120278660
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1411120281248
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1411120281248
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411120291860
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1411120294840
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411120302089
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411120305094
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411120317813
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1411120317993
